縣市,站點UID,站點ID,站點名稱,站點地址,腳踏車可租借數量,lat,lng
台北市,TPE500112045,500112045,YouBike2.0_吳興公車總站,松仁路277號南側,44,25.02388,121.56983999999999
台北市,TPE500112046,500112046,YouBike2.0_泰和公園,吳興街600巷81號西側,34,25.0193,121.57105
台北市,TPE500112047,500112047,YouBike2.0_興雅國小(基隆路一段37巷),基隆路一段83巷9號西側,15,25.047729999999998,121.56895
台北市,TPE500112048,500112048,YouBike2.0_雅祥公園(松信路50巷口),松信路61號西側,12,25.047320000000003,121.57211000000001
台北市,TPE500112049,500112049,YouBike2.0_松山車站,松山路11號南側,59,25.0489,121.57841
台北市,TPE500112050,500112050,YouBike2.0_五常公園,松隆路161號對側,19,25.04797,121.57432
台北市,TPE500112051,500112051,YouBike2.0_永吉松信路口,松信路/永吉路西南側人行道,23,25.045479999999998,121.57207
台北市,TPE500112052,500112052,YouBike2.0_三興國小,基隆路二段99-1號(前),22,25.02969,121.55766000000001
台北市,TPE500112053,500112053,YouBike2.0_市民松信路口,市民大道六段/松信路口(西側),20,25.04927,121.57205
台北市,TPE500112054,500112054,YouBike2.0_松山高中,忠孝東路四段599巷36號對側,34,25.0433,121.5638
台北市,TPE500112055,500112055,YouBike2.0_基隆光復路口,基隆路二段/光復南路(東北側),17,25.03005,121.55763999999999
台北市,TPE500112056,500112056,YouBike2.0_基隆忠孝路口西南側,忠孝東路四段550號,14,25.041079999999997,121.5629
台北市,TPE500112057,500112057,YouBike2.0_泰和里民活動中心,松仁路308巷60號,18,25.0213,121.57027
台北市,TPE500112058,500112058,YouBike2.0_捷運後山埤站(2號出口),忠孝東路五段800號,22,25.04395,121.58183999999999
台北市,TPE500112059,500112059,YouBike2.0_虎林永吉路口,永吉路356號東側,15,25.045189999999998,121.57712
台北市,TPE500112060,500112060,YouBike2.0_永吉公園,永吉路326巷66號西側,18,25.04345,121.57538999999998
台北市,TPE500112061,500112061,YouBike2.0_永吉路321巷口,永吉路323號西側,15,25.04561,121.57548999999999
台北市,TPE500112062,500112062,YouBike2.0_松山永吉路口,松山路166號,20,25.046229999999998,121.57772
台北市,TPE500112063,500112063,YouBike2.0_松山路292巷口,松山路279號,17,25.0432,121.57789
台北市,TPE500112064,500112064,YouBike2.0_捷運象山站(3號出口),信義路五段/信義路五段91巷口(西北側),52,25.03295,121.5712
台北市,TPE500112065,500112065,YouBike2.0_松德公園,松德路168巷20號前,25,25.03657,121.57348999999999
台北市,TPE500112066,500112066,YouBike2.0_世貿三館,市府路/松壽路口東南側,30,25.03511,121.56369
台北市,TPE500112067,500112067,YouBike2.0_松德虎林街口,松德路79號前,22,25.0383,121.5762
台北市,TPE500112068,500112068,YouBike2.0_富台公園,松信路209號旁,20,25.04185,121.57203999999999
台北市,TPE500112069,500112069,YouBike2.0_基隆路一段101巷口,基隆路一段109-6號前,20,25.04516,121.56702
台北市,TPE500112070,500112070,YouBike2.0_捷運永春站(2號出口),虎林街132巷44號西側,28,25.0405,121.57538000000001
台北市,TPE500112071,500112071,YouBike2.0_吳興街260巷,吳興街260巷/吳興街260巷21弄口(東南側),22,25.02606,121.5631
台北市,TPE500112072,500112072,YouBike2.0_松山家商(林口街),林口街/福德街口(東南側),21,25.03593,121.57906000000001
台北市,TPE500112073,500112073,YouBike2.0_仁愛逸仙路口,仁愛路四段/逸仙路口(西北側),28,25.03771,121.56123999999998
台北市,TPE500112074,500112074,YouBike2.0_安強公園,虎林街222巷55號,18,25.036929999999998,121.57535
台北市,TPE500112075,500112075,YouBike2.0_信義基隆路口,信義路四段393號前,12,25.03321,121.55873000000001
台北市,TPE500112076,500112076,YouBike2.0_捷運台北101/世貿站(2號出口),捷運台北101/世貿站(2號出口)(西側),39,25.0327,121.56156999999999
台北市,TPE500112078,500112078,YouBike2.0_吳興街284巷36弄口,吳興街284巷36弄24號西側,25,25.02236,121.56268
台北市,TPE500112079,500112079,YouBike2.0_協和祐德高級中學,中坡南路51號對側,20,25.0426,121.58381000000001
台北市,TPE500112080,500112080,YouBike2.0_福德國小公車站,福德街308號對側,10,25.03929,121.58755
台北市,TPE500112081,500112081,YouBike2.0_松仁路95巷口,松仁路/松仁路95巷(東南側),50,25.03656,121.56866000000001
台北市,TPE500112082,500112082,YouBike2.0_臺北南山廣場_1,松智路/松廉路(東北側),45,25.03404,121.56598000000001
台北市,TPE500112083,500112083,YouBike2.0_景聯廣場,松勤街8號對側,13,25.03214,121.55973999999999
台北市,TPE500112084,500112084,YouBike2.0_景平公園,松平路50巷15號對側,13,25.02976,121.5642
台北市,TPE500112085,500112085,YouBike2.0_捷運市政府站(3號出口),忠孝東路/松仁路(東南側),92,25.04084,121.56788999999999
台北市,TPE500112086,500112086,YouBike2.0_五分埔公園,中坡北路57號旁,18,25.04719,121.58058
台北市,TPE500112087,500112087,YouBike2.0_松仁路305號,松仁路/吳興街583巷3弄,14,25.02306,121.57036000000001
台北市,TPE500112088,500112088,YouBike2.0_吳興街394巷口,吳興街394巷/吳興街,12,25.024739999999998,121.56741000000001
台北市,TPE500112089,500112089,YouBike2.0_忠孝東路五段215巷口,忠孝東路五段/忠孝東路五段215巷,24,25.0409,121.5705
台北市,TPE500112090,500112090,YouBike2.0_松勤莊敬路口,松勤街/莊敬路,15,25.03203,121.5615
台北市,TPE500112091,500112091,YouBike2.0_松仁松平路口,松仁路/松平路,10,25.03047,121.56838
台北市,TPE500112092,500112092,YouBike2.0_信義松德路口,信義路五段180號前,18,25.03322,121.57433
台北市,TPE500112093,500112093,YouBike2.0_捷運市政府站(4號出口),忠孝東路五段71巷/忠孝東路五段31巷18弄,14,25.04146,121.56731
台北市,TPE500112094,500112094,YouBike2.0_吳興街284巷(廣安宮),吳興街284巷23號對側,15,25.02326,121.56329
台北市,TPE500112095,500112095,YouBike2.0_景勤二號公園(西南側),信安街67巷/信安街口東南側,22,25.02605,121.5577
台北市,TPE500112096,500112096,YouBike2.0_克勤新村,信安街67巷75號對側,18,25.02589,121.56073
台北市,TPE500113001,500113001,YouBike2.0_德昌寶興街口(西北角),寶興街186號(前),15,25.02361,121.49529
台北市,TPE500113002,500113002,YouBike2.0_寶興長泰街口(西南角),寶興街/長泰街(西南側),17,25.0216,121.49597
台北市,TPE500113003,500113003,YouBike2.0_萬大路486巷口,萬大路482號(旁),10,25.01975,121.4973
台北市,TPE500113004,500113004,YouBike2.0_國興中華路口,國興路2號前,14,25.02485,121.50898000000001
台北市,TPE500113005,500113005,YouBike2.0_古亭國中,中華路二段465號對側,20,25.024420000000003,121.5107
台北市,TPE500113006,500113006,YouBike2.0_國興水源路口,國興路1巷15號對側,14,25.02297,121.50845
台北市,TPE500113007,500113007,YouBike2.0_青年公園高爾夫球場,國興路42號對側,16,25.024810000000002,121.50755
台北市,TPE500113008,500113008,YouBike2.0_國興青年路口,國興路與青年路口西南側,28,25.02594,121.50651
台北市,TPE500113009,500113009,YouBike2.0_青年公園棒球場,青年路66號對側,28,25.0241,121.50289
台北市,TPE500113010,500113010,YouBike2.0_青年公園籃球場,青年公園籃球場南側,16,25.02085,121.50538999999999
台北市,TPE500113012,500113012,YouBike2.0_復華花園新城,西藏路123號前,28,25.02964,121.50258000000001
台北市,TPE500113013,500113013,YouBike2.0_新和國小,萬大路277巷37弄1號東側,20,25.02582,121.50255
台北市,TPE500113014,500113014,YouBike2.0_莒光郵局,莒光路210號前,16,25.03124,121.50121999999999
台北市,TPE500113015,500113015,YouBike2.0_莒光立體停車場,莒光路137號前,10,25.03116,121.50336000000001
台北市,TPE500113016,500113016,YouBike2.0_艋舺大道146巷口,艋舺大道142號前,14,25.03301,121.5016
台北市,TPE500113017,500113017,YouBike2.0_東園國小,東園街199號前方,27,25.02257,121.49807
台北市,TPE500113018,500113018,YouBike2.0_華中疏散門,環河南路三段371號前,12,25.01688,121.49533999999998
台北市,TPE500113019,500113019,YouBike2.0_錦德公園,德昌街243號前,16,25.023320000000002,121.49264
台北市,TPE500113020,500113020,YouBike2.0_忠德公園,東園街66巷20弄27號前,19,25.02516,121.49604
台北市,TPE500113021,500113021,YouBike2.0_萬華國中,西藏路201號前方,21,25.029220000000002,121.4985
台北市,TPE500113022,500113022,YouBike2.0_華江高中,東園街35巷14號對側,50,25.02744,121.49618999999998
台北市,TPE500113023,500113023,YouBike2.0_西園艋舺路口,西園路二段與艋舺大道口西南側,32,25.03267,121.49757
台北市,TPE500113025,500113025,YouBike2.0_雙園國中,西園路二段320巷與興義街口,24,25.02673,121.49176000000001
台北市,TPE500113026,500113026,YouBike2.0_長順區民活動中心,長順街127號前,26,25.03284,121.48908
台北市,TPE500113027,500113027,YouBike2.0_華江國小,環河南路二段250巷25弄2號對側,23,25.03397,121.49028999999999
台北市,TPE500113028,500113028,YouBike2.0_華江八號公園,環河南路二段216號旁,20,25.03388,121.49293
台北市,TPE500113029,500113029,YouBike2.0_環河南雙園街口,環河南路二段282號前,15,25.03203,121.49127
台北市,TPE500113030,500113030,YouBike2.0_大理高中,環河南路二段與西藏路口東側,37,25.030620000000003,121.49021
台北市,TPE500113031,500113031,YouBike2.0_糖廍文化園區,大理街177號對側,14,25.03383,121.4946
台北市,TPE500113032,500113032,YouBike2.0_兩棵樹公園,艋舺大道與大理街160巷20弄口東側,17,25.03211,121.49502
台北市,TPE500113033,500113033,YouBike2.0_萬華青年公宅,青年路188號前,23,25.020210000000002,121.50376000000001
台北市,TPE500113034,500113034,YouBike2.0_開封西寧路口,西寧南路12號(對面),41,25.04662,121.50717
台北市,TPE500113035,500113035,YouBike2.0_峨嵋停車場,峨嵋街83號(旁),47,25.04441,121.50541000000001
台北市,TPE500113036,500113036,YouBike2.0_長沙公園,環河南路一段280-1號(對面),24,25.0417,121.49991999999999
台北市,TPE500113037,500113037,YouBike2.0_貓公園(中興橋頭),成都路108號(對面),15,25.043670000000002,121.50218000000001
台北市,TPE500113038,500113038,YouBike2.0_西本願寺廣場,中華路一段164號(前),65,25.04099,121.50769
台北市,TPE500113039,500113039,YouBike2.0_中華桂林路口,中華路一段與桂林路口西北側,22,25.03771,121.50662
台北市,TPE500113040,500113040,YouBike2.0_捷運龍山寺站(1號出口),和平西路三段/西園路一段(東北側),30,25.03535,121.49938
台北市,TPE500113041,500113041,YouBike2.0_龍山國小,和平西路三段235號(旁),24,25.0355,121.49541
台北市,TPE500113042,500113042,YouBike2.0_華西公園,桂林路134號(對面),33,25.038520000000002,121.49881
台北市,TPE500113043,500113043,YouBike2.0_老松國小,康定路238號(對面),40,25.03792,121.50177
台北市,TPE500113044,500113044,YouBike2.0_萬華火車站,艋舺大道83號(前),53,25.03364,121.50322
台北市,TPE500113045,500113045,YouBike2.0_萬華火車站(D2廣場),康定路/康定路287巷(東南側),17,25.03394,121.50117
台北市,TPE500113046,500113046,YouBike2.0_捷運龍山寺站(3號出口),和平西路三段/和平西路三段88巷(西南側),23,25.03509,121.50198999999999
台北市,TPE500113047,500113047,YouBike2.0_臺北市電影主題公園(峨嵋街),峨嵋街100號(對面),15,25.04445,121.50306
台北市,TPE500113048,500113048,YouBike2.0_臺北市電影主題公園(康定路),康定路18-2號(對面),15,25.04551,121.50318
台北市,TPE500113049,500113049,YouBike2.0_中華峨嵋街口,中華路一段130號(前),24,25.04345,121.50841000000001
台北市,TPE500113050,500113050,YouBike2.0_萬華266號綠地,康定路81號(對面),15,25.0403,121.50197
台北市,TPE500113051,500113051,YouBike2.0_萬大國小(萬大路344巷口),萬大路346號(旁),18,25.02376,121.49986000000001
台北市,TPE500113052,500113052,YouBike2.0_德昌街10巷口,德昌街15號(對面),10,25.02533,121.4996
台北市,TPE500113053,500113053,YouBike2.0_環河南和平西路口,環河南路一段/和平西路三段口(西南側),20,25.03517,121.49048
台北市,TPE500113054,500113054,YouBike2.0_長順街60巷口,長順街60巷38號對側,15,25.03119,121.48858
台北市,TPE500113055,500113055,YouBike2.0_西園公園,東園街35巷/東園街67巷交叉口,14,25.0271,121.49775
台北市,TPE500113056,500113056,YouBike2.0_華江污水廠,桂林路246巷66號南側,20,25.03606,121.49163
台北市,TPE500113057,500113057,YouBike2.0_柳鄉公園,環河南路二段102號西北側,21,25.03718,121.49524
台北市,TPE500113058,500113058,YouBike2.0_綠堤社區公園,大理街170巷與環河南路二段159巷口,22,25.03286,121.49301000000001
台北市,TPE500113059,500113059,YouBike2.0_長順艋舺大道口,長順街與雙園街106巷口,26,25.03035,121.49228000000001
台北市,TPE500113060,500113060,YouBike2.0_富民路145巷口,富民路151號對側,20,25.017960000000002,121.49988
台北市,TPE500113061,500113061,YouBike2.0_環南市場,環河南路二段245號旁,14,25.0286,121.48908
台北市,TPE500113062,500113062,YouBike2.0_龍山國中,南寧路與廣州街口南側,15,25.03646,121.50492
台北市,TPE500113063,500113063,YouBike2.0_洛陽停車場,昆明街與洛陽街口西側,22,25.04776,121.50612
台北市,TPE500113064,500113064,YouBike2.0_桂林昆明街口,桂林路與昆明街口西北側,20,25.03811,121.50362
台北市,TPE500113065,500113065,YouBike2.0_萬華國中_1,西藏路 / 莒光路299巷口(東南側),24,25.02926,121.49936000000001
台北市,TPE500113066,500113066,YouBike2.0_青年公園3號出口,青年路/青年路106巷(東側),30,25.02273,121.50271000000001
台北市,TPE500113068,500113068,YouBike2.0_捷運龍山寺站(1號出口)_1,和平西路三段/和平西路三段109巷(西北側),36,25.03548,121.50026000000001
台北市,TPE500113070,500113070,YouBike2.0_艋舺西藏路口,艋舺大道與西藏路口西南側(華翠大橋下),20,25.0287,121.49156
台北市,TPE500113071,500113071,YouBike2.0_萬大路493巷,萬大路493巷44號旁,10,25.01975,121.4992
台北市,TPE500113072,500113072,YouBike2.0_雙園國中地下停車場,西園路二段320巷55弄8-10號前,12,25.02768,121.49134
台北市,TPE500113073,500113073,YouBike2.0_青年路152巷口,青年路152巷59號對側,16,25.01979,121.5009
台北市,TPE500119005,500119005,YouBike2.0_臺大水源舍區A棟,汀洲路三段60巷2弄路側(A舍北側),37,25.01493,121.53043999999998
台北市,TPE500119006,500119006,YouBike2.0_臺大卓越研究大樓,臺大水源舍區C南側,32,25.01466,121.52917
台北市,TPE500119007,500119007,YouBike2.0_臺大水源修齊會館,思源街16號之1旁,18,25.014110000000002,121.52996999999999
台北市,TPE500119008,500119008,YouBike2.0_臺大檔案展示館,臺大檔案展示館東北側,10,25.01391,121.52895
台北市,TPE500119009,500119009,YouBike2.0_臺大水源舍區B棟,汀洲路三段60巷2弄路側(B舍北側),30,25.01525,121.53008999999999
台北市,TPE500119043,500119043,YouBike2.0_臺大男八舍東側,臺大男八舍東側,42,25.01729,121.54531000000001
台北市,TPE500119044,500119044,YouBike2.0_臺大禮賢樓東南側,臺大仰萃樓東南側,23,25.01408,121.53759
台北市,TPE500119045,500119045,YouBike2.0_臺大農業陳列館北側,農業陳列館北側,45,25.01839,121.53403999999999
台北市,TPE500119046,500119046,YouBike2.0_臺大管理學院二館北側,管理學院二號館北側,40,25.01355,121.53673
台北市,TPE500119047,500119047,YouBike2.0_臺大土木系館,臺大土木工程學系所南側,10,25.01761,121.53844
台北市,TPE500119048,500119048,YouBike2.0_臺大大一女舍北側,臺大女一舍北側,53,25.01547,121.53436
